"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Latin America & Caribbean (excluding high income)","LAC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1811378.62806025","-6002315.42581615","-7003020.56415713","-42429304.036572","-37000489.5810762","-22793529.1384292","-70789743.5897436","-68993241.7211084","-64293606.4432733","-113368505.135032","-97000000","-65737609.2454134","-190636805.036531","-147579631.5047","-255628707.355332","-165147263.528551","-452169060.913254","-592845042.093657","-608436415.480418","-644725043.110856","-585844404.908508","-641555169.61936","-684092908.655981","-900972344.156975","-785729554.262592","-1084450113.32524","-1128150270.18906","-1072220763.53709","-1157519028.01133","-1157461862.23622","-1047128765.07511","",
"Lebanon","LBN","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","690015286.024051","622296748.617803","100926313.498745","242459013.539313","170887006.535122","326780987.262663","492000007.401011","398883199.69454","317944228.645664","146974597.198661","207999448.218781","321000000","-74000000","-870380000","-3321290000","-814470000","-198020000","150900000","745020000","432880000","-219810000","-509670000","-239370000","-204180000","-218450000","-577310000","-508510000","-817790000","-209220000","-1112550000","-1247200000","-1014650000","-1892700000","-995350000","-255120000","","",
"Liberia","LBR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-101400000","-156499700","-163799600","-152899900","-166299800","-155599800","-152000100","-154200100","-159600000","-144600100","-179400100","-124844800","-261970000","-301493500","-333000000","-280000000","-281000000","-302889900","-437000000","-353761800","-288143800","-218049500","-250000000","-273000000","-299397600","",
"Libya","LBY","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","265000000","539843750","-50000000","-492974162.803762","-37302865.773631","832379647.486031","705317752.594474","575173868.439149","-29207705.4663405","55793724.9622596","-1929204381.5291","-414408520.302086","582127346.546139","1236307295.77689","750807879.059444","1282088074.50029","990500136.63334","1829770222.05408","792846665.18323","-537388482.47562","124865603.266035","2179982351.53441","3700068374.54017","",
"St. Lucia","LCA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","-10006150","-11223285.1851852","-11255386.2962963","-11107458.8888889","-12703785.5555556","-15478239.6296296","-17385199.6296296","-19551100.3703704","-26478316.6666667","-28618084.8148148","-58209544.8148148","-62631518.5185185","-62294592.5925926","-69718518.5185185","-70482851.8518519","-79363000","-76610925.9259259","-79683000","-88209111.1111111","-89502703.7037037","-44600000","-46984074.0740741","-36321814.8148148","-50836777.7777778","-68990370.3703704","-72509925.9259259","-54492592.5925926","-67976370.3703704","-71873777.7777778","-45159629.6296296","-39567518.5185185","-19848259.2592593","-37713259.2592593","-97800000","-105700000","-150200000","-110700000","-117200000","-102300000","-125100000","-35400000","-63600000","-201600000","-199100000","-252400000","",
"Latin America & Caribbean","LCN","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","-1538778.17034267","-1791379.18271908","-2133822.08548799","-2833862.00788478","-3312947.88956952","-4208023.68434612","-4653786.42221566","-5183303.6893729","-7461920.27516394","-8593603.87316002","-9132020.61457008","-8738332.64943933","-8916772.35842435","-8949704.21248301","-8584179.22758091","-9035926.13318411","-13310508.4892744","-17981386.7027184","-19841454.2472494","-19128016.2599141","-24277655.9613809","-25347700.6845226","-27858553.9368718","-28574319.3263207","-33271745.3929686","-41476267.0311019","-42765511.6058932","-39253765.3834838","-42350289.3131735","-88206609.8372006","-49146072.1926194","-250768095.803842","-315730649.227162","-443470505.72123","-596222263.682392","-533177210.950732","-493363204.165115","-480853339.731382","-511776491.334977","-635211213.242389","-796428441.297682","-1207600541.41583","-1648209844.68115","-1281146699.11879","-1283303734.86467","-1106006872.53801","-251371532.605232","274400523.209288","224975789.537194","-166637317.300193","460460865.61956","-1235000207.91249","-1242626975.21658","-479805006.17703","","",
"Sri Lanka","LKA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-3441260.50420168","-37301071.4285714","4611028.80658436","-16854067.2268908","-3095848.7394958","-14915966.3865546","-840336.134453782","-3909465.02057613","-30084033.6134454","-11932773.1092437","-154285714.285714","-211129848.229342","-201842546.063652","-253125000","-344210526.315789","-421968616.262482","-534958382.877527","-580721533.258174","-231902626.521461","-6165703.27552987","42528735.6321839","-24155844.1558442","49014896.6842864","-26434339.1415215","-172523584.90566","-25073637.7025037","-26766595.2890792","-28532608.6956522","-17195850.3615215","-50790568.6546463","-59011482.7758362","-74522600.91854","-22130960.5293178","1179635.7615894","-71954674.2209632","-170185365.853659","-195947168.445811","-174402441.09171","-249047840.222945","-284330160.534167","-319791765.637371","-281754371.083259","-251338072.339536","-171311645.254869","-204881905.326613","-298995024.875622","-388841862.254713","-353036147.479074","-969522308.571521","-485406980.149765","-617133401.59071","-651570265.842592","-1213831735.16475","-1751112806.06225","-1808149529.18914","-2021078925.3404","-2195387412.20238","-2314454237.05315","-2396950245.47605","-2468955762.77792","-2280370859.05471","-1988808279.11233","-1901269021.17675","-2544665288.51269","-2464940469.95405","",
"Lower middle income","LMC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","15119993.9520024","14839994.0640024","16379993.4480026","17499993.0000028","19739992.1040032","21671744.3796778","26927704.9660152","42797917.4562186","88450381.6906238","101334535.934703","138575034.643759","165600041.40001","177790044.447511","213652121.141584","263213983.981182","290370370.37037","346282979.80505","382617987.61332","332395136.642136","233008985.159344","268817460.762037","336166309.681621","339702032.313628","319659035.405427","360851668.579198","375308829.307775","380742871.528681","332035638.064449","329246608.790475","337250326.364009","320563810.939749","323661827.072359","263610896.256415","282347903.685483","243233693.976277","368679652.925393","347508577.902496","497042268.02502","561644683.881355","501056400.927897","443277291.503022","662445125.270302","625653731.899018","552179928.092584","637346225.306702","509692530.20014","414963796.882611","351768416.03449","278569927.951278","279417053.04308","286174644.591213","313840442.935306","486528343.894321","433236734.262556","388057634.960302","401394843.574166","472426356.189203","458336475.105949","","",
"Late-demographic dividend","LTE","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-529990064.580229","-434607538.251026","-610555904.128498","-1553092501.36836","-1509749743.88995","844785932.721712","-241410792.191422","-1273336081.72643","-1335050163.73483","-1006054255.54469","-565777643.429032","-1476964698.28086","-1507402797.12841","-1704326267.63647","-1632687324.12157","-1703608472.69804","-1538405664.00623","-2247863010.01934","-2798053430.28406","-2442167378.45298","-2097469343.75781","",
"Luxembourg","LUX","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","14774505.8491327","3890218.73710277","33865823.4808908","-67817222.1072242","-189792874.896437","114706592.080728","310872518.286311","389338210.467079","363013961.829128","-141049807.374794","-909562698.303214","-1624149282.92047","-477858025.781388","488518343.195266","298454342.362469","508037230.790135","537132020.949973","820209616.423555","626883159.626989","330686936.936937","604693384.838242","848073242.764324","716412797.992472","480124766.791045","-329479141.548107","531923918.992885","554776547.23127","1491892196.66216","414901089.130918","-433904236.3417","-882230088.760786","-181210931.051969","-3027723286.72471","-6688755007.6941","-2721312463.88186","-2586333046.78599","-8804739844.93764","-4930471537.74551","-7267876399.84219","-19547058300.0789","-18010788918.3334","-18927946724.7082","-13860685628.7891","-18423786251.804","-18825121813.8823","-21413487837.7734","-20991089251.2841","-18681085742.8236","-20208847858.1176","-21969799202.3529","-22594009670.3503","-27873877435.6585","-28517610169.2608","-28570793450.5887","-32274312579.1406","",
"Latvia","LVA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42160581.8596691","38178917.8152118","48532542.9470119","46808054.3309901","-71585395.14773","-9847045.19119351","25266398.0299978","16316507.5034106","-57263559.2178084","-297814491.99948","-175823273.179838","-539253824.931026","-922382710.98345","-454863324.075428","1839557964.97081","240432042.518237","-29381866.4616076","-197397228.656521","-67936501.6496286","36329182.447843","-134912329.448437","-38069718.7599223","-83700337.727059","-548847427.476862","-467444417.890195","14645238.5089495","-714873080.957353","-666969415.933855","-988178967.507861","-905758706.239844","",
"Macao SAR, China","MAC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-81658737.9268614","-207349461.261668","-616840503.649199","-845730249.348869","-1626947496.60873","-383941768.976888","-2600862082.93901","-2325982182.74578","-3332264046.32616","-5306397638.9737","-6837788478.00163","-8754007726.62783","-8776244880.98289","-4803054742.91668","-4426868878.09779","-5546174240.44677","-6468659612.18739","-6446935556.41741","4825622832.81817","-88076595.0345336","4466333531.96434","-1179801547.48809","","",
"St. Martin (French part)","MAF","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","19761090.3291974","15808745.7933915","13832988.5050657","31617491.5867831","41498748.1449425","-29048570.395357","-40904912.370146","-35964896.6799658","-47030781.604153","-43078832.286992","-11492503.6903541","-28243734.2560603","-36791014.6061555","-55553807.8282977","-43747115.1207833","-55257796.0151384","-86992319.1664223","-113525676.241621","-202767173.12214","-290044840.726171","-448760340.655472","-577793072.940914","-625546245.721832","-558505808.272244","-459058359.219008","-643734711.318692","-477085591.846266","-578535211.099115","-921267349.648561","-910049975.436401","-861228677.48026","-990371662.713704","-921950304.520965","-1042988665.4479","-1011988753.66728","-1229779648.71194","-1048862156.82738","-975030250.86596","-797019829.211896","-759088784.35326","-763653952.56917","-732914573.375594","-651486035.749932","-691997886.44344","-571769438.421239","-273970852.592575","-378929014.711134","-282581286.673772","-196378861.531613","-1281726675.85111","-1284043854.23203","-1709915171.74246","-1984019136.70424","-1456545615.82506","-2392956646.87247","-1710815714.47474","-1546779212.10309","-1826145651.28883","-1915811270.74903","-1941650455.9182","-1160174529.50437","-1958728524.18717","-1914344146.93534","-2252178013.35023","-2381908399.37284","",
"Monaco","MCO","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","","59177391.3043478","62856277.0562771","29184171.3221601","33859105.6802417","63880917.5285923","111309960.518544","165687836.145288","230839943.769455","355429621.277873","403842177.842595","401483718.981365","410189667.251375","594256144.412014","306384177.612555","505598903.60467","577440722.974743","810141042.718548","894410195.923398","822330005.849399","449480003.028938","445969991.308899","555839999.221581","535789991.603407","614959994.523563","390190005.850997","266520000.09502","59720000.6985166","266750002.119584","93556738.75","",
"Madagascar","MDG","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-4.59336493302289","-4.76013986296095","-5.09465791800181","-5.17770298812451","-5.42899302048993","-5.67802777793667","-6.17812173976415","-6.34509800299976","-5.51021668681563","-4998575.81464702","-3001872.46025073","-6620927.87136798","-2148758.74344487","-4943802.9136877","-14321656.8084211","-12792827.3386916","-12266150.2006794","-1274271.78785304","-865024.041124726","-12398557.4802769","-43875685.5575868","-88327570.0660892","-95267624.7917232","-118132416.402759","-146025963.10539","-128831639.617949","-155090570.651408","-174698531.981927","-179282783.796636","-189318261.547457","-160907898.556264","-161194534.042368","-147068080.748107","-150941917.380894","-155336756.596136","-166739666.210725","-162747855.715561","-94959898.0743987","-78281348.6122037","-42471285.1749148","-41733402.2638573","-82355709.8801802","-132039289.814876","-77150646.590536","-74146280.6068887","-122400000.020369","-147012931.069152","-85968692.9972323","-99818328.3195868","-146856609.695019","-179338079.475586","-211858428.708458","-371133504.370433","-423374493.159434","-299222499.449685","-376088471.230533","-407356085.59238","-353934256.043593","-397472732.378436","-454792728.005017","-383880293.608018","-259951703.600571","-369372708.081368","-345273487.121795","-452308703.833659","",
"Maldives","MDV","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","-13116370.8086785","-21703258.2855545","-22573999.7831508","-10358565.7370518","-17599712.4211923","-21199434.6733668","-31500048.7662148","-35999431.1756073","-45500369.6300961","-42400880.3918607","-19963474.9362787","-21878674.5964316","-27443296.5165675","-28160178.4197111","-31027043.3305013","-29998020.3908241","-24396150.557058","-22663976.5625","-35406250","-33882812.5","-30900000","-40700000","-280616437.5","-281948437.5","-255343226.5625","-311252914.0625","-294663864.038425","-272147745.159645","-363698917.985698","-355098699.032027","-332463513.899317","-352910574.732269","-375584411.718773","-492400374.32662","-559826712.214152","-305792467.071965","-535271128.07394","-710493672.26406","-756848892.628315","-750084487.844589","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-373832000","-384656000","-385696000","-429720000","-602056000","-605360000","-753296000","-358792000","-420488000","-494576000","-622560000","-704600000","-812520000","-844472000","-1256312000","-1908048000","-2252087384.93453","-2231285163.69114","-2934163482.23306","-4073326024.99452","-6451095812.81861","-10108594737.9156","-12260824084.2523","-9123753892.78399","-10074772981.8624","-8997530676.7573","-7519912941.56493","-6801287927.65547","-7245920052.08734","-8302312070.86164","-8625911052.3754","-8607948436.77011","-9594855210.09093","-11587252220.0258","-12624255692.4693","-13330414951.4949","-13961797488.4492","-12787549599.2908","-13437808188.7102","-12956875540.1187","-15110437162.9892","-13980205712.8716","-9869113142.37282","-8532457214.13597","-7332885520.57613","-13392230901.1688","-15290766917.5526","-17583955699.1678","-15614093332.2923","-14370609114.236","-12186663541.207","-18390865408.4152","-26349055974.8169","-38451898889.3823","-32453317710.4296","-30331630581.4383","-29073736697.5606","-30162555846.9104","-32478466657.8883","-36682057636.7916","-36017262671.8313","-34020329405.3671","-33942222796.3443","-44629117858.0074","-51083770821.9315","",
"Marshall Islands","MHL","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32624100","24392400","24681800","29725700","33742200","35008900","35878100","33526000","34355500","36000000","41100000","38300000","41300000","42700000","40000000","36300000","36100000","28500000","35400000","41600000","58500000","53600000","47400000","47900000","49700000","45400000","24884342.1936035","36901920.3186035","53167675.0183105","52567790.9851074","",
"Middle income","MIC","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-55000000","-29000000","-72000000","-56691000","-46639656.6336786","-39796959.7926263","-51295771.8120386","-54178607.4974752","-53665901.5239196","-72127682.7872735","-70016575.810339","-27244309.3685326","-45751568.2412773","-59939653.0976308","-35289339.4937411","-109165613.698148","-27463392.8726392","-389252714.805428","-119753068.255533","-66821858.8986652","-131084051.092868","-187276579.173009","-211075486.137575","-256314812.810303","-212603134.332308","-317088179.382872","-424541917.552346","-447652722.492511","-532077454.768743","-581671333.571137","-468693038.467097","-614404311.237934","-597983089.606803","-802759880.500364","-866840000.000253","",
"Mali","MLI","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","-646749.159956455","-1981317.25519795","-2712341.29526118","-5648266.57520895","-1467206.92298855","-801492.687148937","-2341981.75512178","-4823350.57997296","-11035255.4605906","-7830088.85514169","40679.7978377431","10777509.611317","-13703393.9997192","-19282569.4847758","-35682235.5047724","-26679385.4954428","-30152256.60258","-21638323.7416957","-25931376.408609","-24553344.8947495","-20130733.3781239","-26171210.3774574","","-15852231.321224","-2669231.33031102","-7276281.29289883","2210743.74379109","-23227546.6920763","-47340735.0782671","-49848375.4636841","-53146567.711283","-50780421.8404123","-44616025.2830054","-30153258.472905","-166166552.90311","-241310088.210268","-160200745.571166","-195189790.52131","-207031329.72402","-257726638.121934","-291828583.626864","-313869926.303437","-459192047.854771","-419406642.189395","-462401348.20043","-459950494.23909","-432651878.269095","-384828474.343864","-295739851.886354","-374738265.009521","-500896269.611952","-510180406.98353","-695443661.169072","-738775780.345806","-823179366.948456","-782486571.699828","-925177261.147626","-715144965.486831","",
"Malta","MLT","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","19289430.0583264","20339131.3975989","24101886.1768495","22487704.6556431","35694947.6073329","52363149.1101234","47106028.4762193","50030496.6067442","48548627.4955386","40017365.0614963","97664386.5239589","117735029.213862","139311628.546489","97336042.7900919","108862942.432451","91282780.5061505","78906104.9172735","98083076.2234104","94732765.0972052","113434486.904526","191194350.032151","169758231.600421","144564755.038417","102721856.944733","56887787.2680244","84497361.8040394","61904259.1000519","66908729.3587056","-1603796.03246182","98594496.8402378","-108990745.591628","63705437.0500209","74504706.8712577","28231116.449696","32252750.8188424","-276334266.291649","-251016195.788014","-203899901.400546","-229456425.44721","-585824591.525309","-534572868.32602","-403110082.140381","-465312590.690494","-811989810.602907","-887648470.698449","-786452515.32664","-1337155254.09933","-1047841680.30745","-1483992602.34082","-1538957829.33642","-2475581769.56514","-2551327508.25119","-1646135799.49051","-2734333248.82247","-3045257624.89716","",
"Myanmar","MMR","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","-1402941.03372968","-774730.903269313","-159682.132629526","424109.339407745","480389.977619097","39094.1305271451","102635.897435897","449583.365978952","576776.902370026","357075.119825608","-225154.780015858","-1045075.79825664","-1226661.87116459","-1836908.9469517","-1107355.93220339","-3976235.739733","-3505868.85087016","-3103597.6379811","-6350506.75036041","-8546082.09747899","-9704263.30738865","-13650233.9707292","-16742912.2772964","-15281322.1654501","-14106733.1992669","-21773532.945041","-11886210.9422673","-9481877.69670966","-8109037.63602133","-18584207.4319453","-18569698.6149585","-6568673.30678913","-3759991.50326264","-3736240.30082425","-4743757.44823253","-1199610.31237013","-310626.645092147","434597.276777492","-630177.325643345","-4294709.38988149","-7453732.0380693","-4596694.42418275","-6225994.34012759","-7306583.01642079","-6274294.91168817","-5940503.04869522","-6503140.69694421","-11337191.8328554","-10336125.267018","-12108971.3778274","-12749097.4820419","-2381375340.49291","-1904826692.34227","-2995980000.0001","-2107709999.99998","-1644409999.99995","-2095000000.00001","-1876260000.00003","-2423829999.99995","-1496800467.09549","-1047343933.54786","-1308975174.04861","-1677200000","-1368500000","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49768865.9422465","57993462.2962565","71827368.0234205","99430057.6727355","107079711.944375","24887576.1721179","45460419.0189437","42784560.6350944","67079244.1775304","7467490.96971381","-28818561.0936632","36564849.7941298","69156202.0613153","87050714.195592","60979929.0048995","88813109.1228631","38261784.9264075","99746047.8125996","64883622.8835827","62279861.1888503","75907803.6411294","121027896.42964","124826377.934539","72881443.9121454","-23091477.7355747","",
"Mongolia","MNG","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","-10900000","-20400000","-31100000","-39000000","-45000000","-1700000","-11300000","-34200000","-287639866.666667","-43600000","-4910315.78947368","-26900000","-26930833.6145798","-19413161.4654003","-26808122.8684158","-14359547.9966375","-11996025.2661426","399655.06252749","99991.6819002063","-5198868.52992388","-2008757.14848581","-4499999.59470782","-11500025.1190538","-11057000.2024838","-51790434.0323722","-42664510.9261148","-97546992.4328053","-173626265.99704","-195835988.718837","-579865154.526625","-857817476.551477","-949368902.606108","-710609005.349664","-993971901.829377","-967436969.245954","-921244647.70878","-1608722927.40144","-1234457722.29169","-1571998429.6636","-1259963949.64403","-2231749566.72475","-1641585635.46595","-2229109277.2206","-2669372681.38854","",
"Northern Mariana Islands","MNP","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-107600030.115694","-136200017.961069","-131799990.552979","-132400008.081359","-108900004.022458","-92400001.7708988","-85400001.022213","-129300001.524264","-123799893.104655","-192910548.229484","-225839368.060913","-603175831.428362","-165505925.065933","-171443492.089908","-359842764.602435","-634452644.149221","-591577123.537186","-641874552.120886","-281811089.347816","-359775279.21812","-255200033.714514","-75466595.2654116","-58589659.0668298","-201912652.592977","-300133128.330178","-235498857.028139","-379656864.475855","-286846756.553967","-276446310.727418","-286719481.753401","-339857954.632246","-1421896361.16415","-1842338940.77894","-2515577244.34708","",
"Mauritania","MRT","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","-9999997.97447474","-15200008.3940474","-11300000.5401328","-13799991.8089471","-16500000.9901637","-10013903.82225","-5411876.86852036","-30089844.9688836","-58570984.3466286","-43411499.4862579","-27078308.1505551","-31399854.006646","-26854354.916836","-50542891.5912616","-45606151.3058834","-62286414.553689","-39104394.7079251","-52391543.1017708","-70272880.6722689","-77713475.6565288","-71899694.7017459","-60242721.9419393","-59018624.4712129","-61225287.4856475","-66587710.10063","-68698058.6946838","-74707327.5338863","-74317662.8688988","24169571.7593293","16872313.5673087","25940281.0429327","29661521.223123","13780910.3866081","-32225402.9146987","55850729.9481337","57700000","65517670.2483295","64582567.7710843","-74300000","-60799997.927194","-23000249.4087719","51883349.2913311","-68906697.0860602","-155313660.976856","-190643476.501922","-196140586.155451","-252808783.549426","-180468080.260899","-116512419.60068","-96648144.8768952","-38469904.0011212","-96227065.7632657","-105704198.752287","-146174109.863889","-57360917.8286178","8580001.29189027","-104293463.747081","",
"Mauritius","MUS","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","5836990.80673948","-2875603.80112445","-7788067.2207552","-16803770.6393105","-23164137.9583181","-45543343.2752848","-45803422.3802144","-41431036.544737","-45361224.2545162","-45329497.8534216","-54134904.1812196","-41387716.9487049","-44129493.6456878","-19803581.2612744","-22807599.3306272","5686062.40050988","10987451.9443549","3513140.98886419","-24665420.2556106","-19095476.0574077","-43960165.7381823","-17666117.7822868","-26549797.542164","-16556943.4977031","-16647899.3665341","13491589.7960738","13216741.205527","-29855052.4658643","-14182583.0098401","-8102729.59262289","31821555.0635742","197996682.342043","137104073.765858","-39643552.2124669","-79001052.4811268","-204138863.197351","430150151.221439","518674125.098961","542100699.646266","547798281.07038","530303923.402145","772300249.456171","867821443.72672","826926746.507824","1005923384.16821","1185163637.46609","1449501530.85676","1748859135.94217","1530421143.74387","",
"Malawi","MWI","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-36609886.5682117","-24998665.1739599","-17280092.331347","-30406488.8380295","-44368710.0059596","-41513377.632963","-45853590.7442266","-39856418.553748","-37806846.3792197","-20930848.1944136","-22369940.9419261","-56307608.2282745","-107156116.7864","-115281275.01749","-134720293.369088","-159428991.131627","-160810334.439644","-219775904.617991","-23080708.9087123","-208144699.547087","-321134872.198969","-266413687.308068","-329142097.087635","-371913695.085983","-374477552.170018","-199758562.25991","-191689905.442353","",
"Malaysia","MYS","Net primary income (Net income from abroad) (current US$)","NY.GSR.NFCY.CD","-81666786.4446201","-61740090.5521328","-46386734.7005442","-55860081.9281202","-74153442.0917151","-89506797.9433036","-91140133.672196","-37566721.7645253","-39526724.6391961","-91140133.672196","-60433421.9690189","-118928269.544534","-134063661.087065","-269713874.098055","-414197028.998362","-302298467.688208","-431622124.076606","-518428803.189231","-734010868.542108","-945878392.025011","-881076291.192499","-872782509.629469","-1237051424.34332","-1900269251.48088","-2290452210.70454","-2218246811.77362","-1850128726.50247","-1976871280.71572","-1941359784.29675","-2179159951.00489","-1872175239.15153","-2473086994.47192","-3143676129.89359","-3211225692.91343","-3586343545.19128","-4137958532.69537","-4690754431.98982","-5357370998.65143","-3903383611.90379","-5496315789.47368","-7607631578.94737","-6742894736.84211","-6595000000","-5930789473.68421","-6421578947.36842","-6322185993.89716","-4714603466.51756","-4068136523.22324","-6904683178.08475","-4032972875.892","-8112633406.05206","-7058857785.43354","-11603652355.7199","-10782667128.7555","-11190160899.0302","-8222243332.08552","-8338941313.4228","-8989373880.49272","-11172424135.0341","-9534166813.51947","-6784899043.22179","-10173727064.7682","-12938358710.4608","-12204642874.4494","-14445915679.2153","",
